Country,Year,Crop,Yield,Pesticide_Usage,Avg_temperature,Average_rainfall_mm_per_year,climate_factor,yield_lag,rolling_avg_yield
Thailand,2006,Potatoes,152815,41220.0,27.92,1622.0,45286.240000000005,151076.0,133339.4
Thailand,2007,Potatoes,157503,66858.0,27.79,1622.0,45075.38,152815.0,137747.2
Thailand,2008,Potatoes,150459,65423.0,27.48,1622.0,44572.56,157503.0,145067.0
Thailand,2009,Potatoes,165948,67933.0,27.79,1622.0,45075.38,150459.0,151015.4
Thailand,2010,Potatoes,142016,68986.0,28.54,1622.0,46291.88,165948.0,155560.2
Thailand,2011,Potatoes,146421,87191.0,27.56,1622.0,44702.32,142016.0,153748.2
Thailand,2012,Potatoes,153378,69921.0,28.48,1622.0,46194.56,146421.0,152469.4
Thailand,2013,Potatoes,150014,8136.0,28.98,1622.0,47005.56,153378.0,151644.4
Thailand,1990,"Rice, paddy",19556,18849.0,27.96,1622.0,45351.12,150014.0,151555.4
Thailand,1991,"Rice, paddy",22534,18849.0,27.85,1622.0,45172.700000000004,19556.0,122277.0
Thailand,1992,"Rice, paddy",21745,18849.0,27.55,1622.0,44686.1,22534.0,98380.6
Thailand,1993,"Rice, paddy",20497,18849.0,27.58,1622.0,44734.759999999995,21745.0,73445.4
Thailand,1994,"Rice, paddy",23521,20448.0,27.76,1622.0,45026.72,20497.0,46869.2
Thailand,1995,"Rice, paddy",24158,24062.0,27.68,1622.0,44896.96,23521.0,21570.6
Thailand,1996,"Rice, paddy",24098,21901.0,27.37,1622.0,44394.14,24158.0,22491.0
Thailand,1997,"Rice, paddy",23788,23960.0,28.01,1622.0,45432.22,24098.0,22803.8
Thailand,1998,"Rice, paddy",24180,19212.0,28.44,1622.0,46129.68,23788.0,23212.4
Thailand,1999,"Rice, paddy",24244,22761.0,27.34,1622.0,44345.48,24180.0,23949.0
Thailand,2000,"Rice, paddy",26128,20334.0,27.52,1622.0,44637.44,24244.0,24093.6
Thailand,2001,"Rice, paddy",28739,30629.67,27.81,1622.0,45107.82,26128.0,24487.6
Thailand,2002,"Rice, paddy",29338,40925.33,27.98,1622.0,45383.56,28739.0,25415.8
Thailand,2004,"Rice, paddy",28895,88548.0,27.8,1622.0,45091.6,29338.0,26525.8
Thailand,2005,"Rice, paddy",29974,43831.0,27.92,1622.0,45286.240000000005,28895.0,27468.8
Thailand,2006,"Rice, paddy",29503,41220.0,27.92,1622.0,45286.240000000005,29974.0,28614.8
Thailand,2007,"Rice, paddy",30441,66858.0,27.79,1622.0,45075.38,29503.0,29289.8
Thailand,2008,"Rice, paddy",29974,65423.0,27.48,1622.0,44572.56,30441.0,29630.2
Thailand,2009,"Rice, paddy",29079,67933.0,27.79,1622.0,45075.38,29974.0,29757.4
Thailand,2010,"Rice, paddy",29921,68986.0,28.54,1622.0,46291.88,29079.0,29794.2
Thailand,2011,"Rice, paddy",31867,87191.0,27.56,1622.0,44702.32,29921.0,29783.6
Thailand,2012,"Rice, paddy",31865,69921.0,28.48,1622.0,46194.56,31867.0,30256.4
Thailand,2013,"Rice, paddy",31463,8136.0,28.98,1622.0,47005.56,31865.0,30541.2
Thailand,1990,Sorghum,12590,18849.0,27.96,1622.0,45351.12,31463.0,30839.0
Thailand,1991,Sorghum,12991,18849.0,27.85,1622.0,45172.700000000004,12590.0,27541.2
Thailand,1992,Sorghum,14440,18849.0,27.55,1622.0,44686.1,12991.0,24155.2
Thailand,1993,Sorghum,14272,18849.0,27.58,1622.0,44734.759999999995,14440.0,20669.8
Thailand,1994,Sorghum,13644,20448.0,27.76,1622.0,45026.72,14272.0,17151.2
Thailand,1995,Sorghum,15032,24062.0,27.68,1622.0,44896.96,13644.0,13587.4
Thailand,1996,Sorghum,16727,21901.0,27.37,1622.0,44394.14,15032.0,14075.8
Thailand,1997,Sorghum,14983,23960.0,28.01,1622.0,45432.22,16727.0,14823.0
Thailand,1998,Sorghum,13948,19212.0,28.44,1622.0,46129.68,14983.0,14931.6
Thailand,1999,Sorghum,16352,22761.0,27.34,1622.0,44345.48,13948.0,14866.8
Thailand,2000,Sorghum,17302,20334.0,27.52,1622.0,44637.44,16352.0,15408.4
Thailand,2001,Sorghum,17356,30629.67,27.81,1622.0,45107.82,17302.0,15862.4
Thailand,2002,Sorghum,18430,40925.33,27.98,1622.0,45383.56,17356.0,15988.2
Thailand,2004,Sorghum,16770,88548.0,27.8,1622.0,45091.6,18430.0,16677.6
Thailand,2005,Sorghum,18904,43831.0,27.92,1622.0,45286.240000000005,16770.0,17242.0
Thailand,2006,Sorghum,16446,41220.0,27.92,1622.0,45286.240000000005,18904.0,17752.4
Thailand,2007,Sorghum,17545,66858.0,27.79,1622.0,45075.38,16446.0,17581.2
Thailand,2008,Sorghum,16776,65423.0,27.48,1622.0,44572.56,17545.0,17619.0
Thailand,2009,Sorghum,18930,67933.0,27.79,1622.0,45075.38,16776.0,17288.2
Thailand,2010,Sorghum,19175,68986.0,28.54,1622.0,46291.88,18930.0,17720.2
Thailand,2011,Sorghum,18436,87191.0,27.56,1622.0,44702.32,19175.0,17774.4
Thailand,2012,Sorghum,18814,69921.0,28.48,1622.0,46194.56,18436.0,18172.4
Thailand,2013,Sorghum,19061,8136.0,28.98,1622.0,47005.56,18814.0,18426.2
Thailand,1990,Soybeans,12998,18849.0,27.96,1622.0,45351.12,19061.0,18883.2
Thailand,1991,Soybeans,13686,18849.0,27.85,1622.0,45172.700000000004,12998.0,17696.8
Thailand,1992,Soybeans,13990,18849.0,27.55,1622.0,44686.1,13686.0,16599.0
Thailand,1993,Soybeans,13508,18849.0,27.58,1622.0,44734.759999999995,13990.0,15709.8
Thailand,1994,Soybeans,13344,20448.0,27.76,1622.0,45026.72,13508.0,14648.6
Thailand,1995,Soybeans,14017,24062.0,27.68,1622.0,44896.96,13344.0,13505.2
Thailand,1996,Soybeans,14053,21901.0,27.37,1622.0,44394.14,14017.0,13709.0
Thailand,1997,Soybeans,14315,23960.0,28.01,1622.0,45432.22,14053.0,13782.4
Thailand,1998,Soybeans,14652,19212.0,28.44,1622.0,46129.68,14315.0,13847.4
Thailand,1999,Soybeans,14201,22761.0,27.34,1622.0,44345.48,14652.0,14076.2
Thailand,2000,Soybeans,14531,20334.0,27.52,1622.0,44637.44,14201.0,14247.6
Thailand,2001,Soybeans,14775,30629.67,27.81,1622.0,45107.82,14531.0,14350.4
Thailand,2002,Soybeans,14863,40925.33,27.98,1622.0,45383.56,14775.0,14494.8
Thailand,2004,Soybeans,14905,88548.0,27.8,1622.0,45091.6,14863.0,14604.4
Thailand,2005,Soybeans,15838,43831.0,27.92,1622.0,45286.240000000005,14905.0,14655.0
Thailand,2006,Soybeans,15787,41220.0,27.92,1622.0,45286.240000000005,15838.0,14982.4
Thailand,2007,Soybeans,16114,66858.0,27.79,1622.0,45075.38,15787.0,15233.6
Thailand,2008,Soybeans,16180,65423.0,27.48,1622.0,44572.56,16114.0,15501.4
Thailand,2009,Soybeans,16694,67933.0,27.79,1622.0,45075.38,16180.0,15764.8
Thailand,2010,Soybeans,17695,68986.0,28.54,1622.0,46291.88,16694.0,16122.6
Thailand,2011,Soybeans,10841,87191.0,27.56,1622.0,44702.32,17695.0,16494.0
Thailand,2012,Soybeans,12897,69921.0,28.48,1622.0,46194.56,10841.0,15504.8
Thailand,2013,Soybeans,17308,8136.0,28.98,1622.0,47005.56,12897.0,14861.4
Thailand,1990,Wheat,6107,18849.0,27.96,1622.0,45351.12,17308.0,15087.0
Thailand,1991,Wheat,4861,18849.0,27.85,1622.0,45172.700000000004,6107.0,12969.6
Thailand,1992,Wheat,6753,18849.0,27.55,1622.0,44686.1,4861.0,10402.8
Thailand,1993,Wheat,6167,18849.0,27.58,1622.0,44734.759999999995,6753.0,9585.2
Thailand,1994,Wheat,7000,20448.0,27.76,1622.0,45026.72,6167.0,8239.2
Thailand,1995,Wheat,6820,24062.0,27.68,1622.0,44896.96,7000.0,6177.6
Thailand,1996,Wheat,6455,21901.0,27.37,1622.0,44394.14,6820.0,6320.2
Thailand,1997,Wheat,6903,23960.0,28.01,1622.0,45432.22,6455.0,6639.0
Thailand,1998,Wheat,6951,19212.0,28.44,1622.0,46129.68,6903.0,6669.0
Thailand,1999,Wheat,6995,22761.0,27.34,1622.0,44345.48,6951.0,6825.8
Thailand,2000,Wheat,7039,20334.0,27.52,1622.0,44637.44,6995.0,6824.8
Thailand,2001,Wheat,7087,30629.67,27.81,1622.0,45107.82,7039.0,6868.6
Thailand,2002,Wheat,7148,40925.33,27.98,1622.0,45383.56,7087.0,6995.0
Thailand,2004,Wheat,7642,88548.0,27.8,1622.0,45091.6,7148.0,7044.0
Thailand,2005,Wheat,7816,43831.0,27.92,1622.0,45286.240000000005,7642.0,7182.2
Thailand,2006,Wheat,7963,41220.0,27.92,1622.0,45286.240000000005,7816.0,7346.4
Thailand,2007,Wheat,8108,66858.0,27.79,1622.0,45075.38,7963.0,7531.2
Thailand,2008,Wheat,8256,65423.0,27.48,1622.0,44572.56,8108.0,7735.4
Thailand,2009,Wheat,8473,67933.0,27.79,1622.0,45075.38,8256.0,7957.0
Thailand,2010,Wheat,8756,68986.0,28.54,1622.0,46291.88,8473.0,8123.2
Thailand,2011,Wheat,9085,87191.0,27.56,1622.0,44702.32,8756.0,8311.2
Thailand,2012,Wheat,8696,69921.0,28.48,1622.0,46194.56,9085.0,8535.6
Thailand,2013,Wheat,12500,8136.0,28.98,1622.0,47005.56,8696.0,8653.2
Tunisia,1991,Potatoes,129412,909.0,18.41,207.0,3810.87,136478.0,136478.0
Tunisia,1992,Potatoes,136250,909.0,18.54,207.0,3837.7799999999997,129412.0,132945.0
Tunisia,1993,Potatoes,140141,909.0,18.9,207.0,3912.2999999999997,136250.0,134046.66666666666
Tunisia,1994,Potatoes,117318,909.0,19.93,207.0,4125.51,140141.0,135570.25
Tunisia,1995,Potatoes,137059,909.0,19.22,207.0,3978.54,117318.0,131919.8
Tunisia,1996,Potatoes,119469,909.0,18.88,207.0,3908.16,137059.0,132036.0
Tunisia,1997,Potatoes,125652,909.0,19.54,207.0,4044.7799999999997,119469.0,130047.4
Tunisia,1998,Potatoes,137850,868.44,19.19,207.0,3972.3300000000004,125652.0,127927.8
Tunisia,1999,Potatoes,164103,827.87,19.97,207.0,4133.79,137850.0,127469.6
Tunisia,2000,Potatoes,140097,787.31,19.76,207.0,4090.32,164103.0,136826.6
Tunisia,2001,Potatoes,154930,746.75,20.04,207.0,4148.28,140097.0,137434.2
Tunisia,2002,Potatoes,140399,706.18,19.74,207.0,4086.18,154930.0,144526.4
Tunisia,2004,Potatoes,154959,625.06,19.37,207.0,4009.59,140399.0,147475.8
Tunisia,2005,Potatoes,123604,584.49,19.12,207.0,3957.84,154959.0,150897.6
Tunisia,2006,Potatoes,146586,543.93,19.82,207.0,4102.74,123604.0,142797.8
Tunisia,2007,Potatoes,145418,503.37,19.71,207.0,4079.9700000000003,146586.0,144095.6
Tunisia,2008,Potatoes,149194,462.8,19.76,207.0,4090.32,145418.0,142193.2
Tunisia,2009,Potatoes,144321,422.24,19.64,207.0,4065.48,149194.0,143952.2
Tunisia,2010,Potatoes,155462,422.24,19.76,207.0,4090.32,144321.0,141824.6
Tunisia,2011,Potatoes,148760,422.24,19.53,207.0,4042.71,155462.0,148196.2
Tunisia,2012,Potatoes,150215,422.24,20.12,207.0,4164.84,148760.0,148631.0
Tunisia,2013,Potatoes,160417,422.24,20.0,207.0,4140.0,150215.0,149590.4
Tunisia,1990,Sorghum,4286,909.0,19.34,207.0,4003.38,160417.0,151835.0
Tunisia,1991,Sorghum,3333,909.0,18.41,207.0,3810.87,4286.0,123828.0
Tunisia,1992,Sorghum,3801,909.0,18.54,207.0,3837.7799999999997,3333.0,93402.2
Tunisia,1993,Sorghum,3911,909.0,18.9,207.0,3912.2999999999997,3801.0,64410.4
Tunisia,1994,Sorghum,4000,909.0,19.93,207.0,4125.51,3911.0,35149.6
Tunisia,1995,Sorghum,4000,909.0,19.22,207.0,3978.54,4000.0,3866.2
Tunisia,1996,Sorghum,4121,909.0,18.88,207.0,3908.16,4000.0,3809.0
Tunisia,1997,Sorghum,4168,909.0,19.54,207.0,4044.7799999999997,4121.0,3966.6
Tunisia,1998,Sorghum,4217,868.44,19.19,207.0,3972.3300000000004,4168.0,4040.0
Tunisia,1999,Sorghum,4266,827.87,19.97,207.0,4133.79,4217.0,4101.2
Tunisia,2000,Sorghum,4316,787.31,19.76,207.0,4090.32,4266.0,4154.4
Tunisia,2001,Sorghum,4366,746.75,20.04,207.0,4148.28,4316.0,4217.6
Tunisia,2002,Sorghum,4404,706.18,19.74,207.0,4086.18,4366.0,4266.6
Tunisia,2004,Sorghum,4504,625.06,19.37,207.0,4009.59,4404.0,4313.8
Tunisia,2005,Sorghum,4551,584.49,19.12,207.0,3957.84,4504.0,4371.2
Tunisia,2006,Sorghum,4599,543.93,19.82,207.0,4102.74,4551.0,4428.2
Tunisia,2007,Sorghum,4646,503.37,19.71,207.0,4079.9700000000003,4599.0,4484.8
Tunisia,2008,Sorghum,4691,462.8,19.76,207.0,4090.32,4646.0,4540.8
Tunisia,2009,Sorghum,4733,422.24,19.64,207.0,4065.48,4691.0,4598.2
Tunisia,2010,Sorghum,4773,422.24,19.76,207.0,4090.32,4733.0,4644.0
Tunisia,2011,Sorghum,4810,422.24,19.53,207.0,4042.71,4773.0,4688.4
Tunisia,2012,Sorghum,5106,422.24,20.12,207.0,4164.84,4810.0,4730.6
Tunisia,2013,Sorghum,5106,422.24,20.0,207.0,4140.0,5106.0,4822.6
Tunisia,1990,Wheat,12721,909.0,19.34,207.0,4003.38,5106.0,4905.6
Tunisia,1991,Wheat,17006,909.0,18.41,207.0,3810.87,12721.0,6503.2
Tunisia,1992,Wheat,17030,909.0,18.54,207.0,3837.7799999999997,17006.0,8949.8
Tunisia,1993,Wheat,13700,909.0,18.9,207.0,3912.2999999999997,17030.0,11393.8
Tunisia,1994,Wheat,10694,909.0,19.93,207.0,4125.51,13700.0,13112.6
Tunisia,1995,Wheat,12780,909.0,19.22,207.0,3978.54,10694.0,14230.2
Tunisia,1996,Wheat,16151,909.0,18.88,207.0,3908.16,12780.0,14242.0
Tunisia,1997,Wheat,11061,909.0,19.54,207.0,4044.7799999999997,16151.0,14071.0
Tunisia,1998,Wheat,14248,868.44,19.19,207.0,3972.3300000000004,11061.0,12877.2
Tunisia,1999,Wheat,14184,827.87,19.97,207.0,4133.79,14248.0,12986.8
Tunisia,2000,Wheat,11727,787.31,19.76,207.0,4090.32,14184.0,13684.8
Tunisia,2001,Wheat,20000,746.75,20.04,207.0,4148.28,11727.0,13474.2
Tunisia,2002,Wheat,14144,706.18,19.74,207.0,4086.18,20000.0,14244.0
Tunisia,2004,Wheat,16634,625.06,19.37,207.0,4009.59,14144.0,14860.6
Tunisia,2005,Wheat,16918,584.49,19.12,207.0,3957.84,16634.0,15337.8
Tunisia,2006,Wheat,14941,543.93,19.82,207.0,4102.74,16918.0,15884.6
Tunisia,2007,Wheat,18762,503.37,19.71,207.0,4079.9700000000003,14941.0,16527.4
Tunisia,2008,Wheat,17174,462.8,19.76,207.0,4090.32,18762.0,16279.8
Tunisia,2009,Wheat,21038,422.24,19.64,207.0,4065.48,17174.0,16885.8
Tunisia,2010,Wheat,18923,422.24,19.76,207.0,4090.32,21038.0,17766.6
Tunisia,2011,Wheat,20791,422.24,19.53,207.0,4042.71,18923.0,18167.6
Tunisia,2012,Wheat,20203,422.24,20.12,207.0,4164.84,20791.0,19337.6
Tunisia,2013,Wheat,14614,422.24,20.0,207.0,4140.0,20203.0,19625.8
Turkey,1991,Maize,42489,24343.0,14.151999999999997,593.0,8392.135999999999,40803.0,40803.0
Turkey,1992,Maize,42427,27110.0,13.486,593.0,7997.198,42489.0,41646.0
Turkey,1993,Maize,45455,28042.0,14.187999999999999,593.0,8413.483999999999,42427.0,41906.333333333336
Turkey,1994,Maize,38181,24219.0,15.504000000000001,593.0,9193.872000000001,45455.0,42793.5
Turkey,1995,Maize,37322,27328.0,14.784,593.0,8766.912,38181.0,41871.0
Turkey,1996,Maize,36396,30286.0,14.788,593.0,8769.284,37322.0,41174.8
Turkey,1997,Maize,38247,34431.0,14.095999999999998,593.0,8358.928,36396.0,39956.2
Turkey,1998,Maize,42192,30162.0,15.352,593.0,9103.736,38247.0,39120.2
Turkey,1999,Maize,44376,33089.0,15.693999999999999,593.0,9306.542,42192.0,38467.6
Turkey,2000,Maize,41605,33471.0,14.801999999999998,593.0,8777.586,44376.0,39706.6
Turkey,2001,Maize,40063,25539.0,15.862,593.0,9406.166,41605.0,40563.2
Turkey,2002,Maize,42163,27915.0,15.056000000000001,593.0,8928.208,40063.0,41296.6
Turkey,2004,Maize,55076,28831.0,14.986,593.0,8886.698,42163.0,42079.8
Turkey,2005,Maize,70000,40332.0,14.978,593.0,8881.954,55076.0,44656.6
Turkey,2006,Maize,72139,27421.0,14.868,593.0,8816.724,70000.0,49781.4
Turkey,2007,Maize,68381,48715.51,15.636000000000001,593.0,9272.148000000001,72139.0,55888.2
Turkey,2008,Maize,71988,37640.2,15.466,593.0,9171.338,68381.0,61551.8
Turkey,2009,Maize,71878,37651.15,15.536000000000001,593.0,9212.848,71988.0,67516.8
Turkey,2010,Maize,72614,38554.69,16.592000000000002,593.0,9839.056,71878.0,70877.2
Turkey,2011,Maize,71707,39534.43,14.52,593.0,8610.36,72614.0,71400.0
Turkey,2012,Maize,73884,42610.59,15.518,593.0,9202.174,71707.0,71313.6
Turkey,2013,Maize,89499,39440.0,16.558,593.0,9818.894,73884.0,72414.2
Turkey,1990,Potatoes,224367,29918.0,14.718,593.0,8727.774,89499.0,75916.4
Turkey,1991,Potatoes,230653,24343.0,14.151999999999997,593.0,8392.135999999999,224367.0,106414.2
Turkey,1992,Potatoes,236046,27110.0,13.486,593.0,7997.198,230653.0,138022.0
Turkey,1993,Potatoes,242315,28042.0,14.187999999999999,593.0,8413.483999999999,236046.0,170889.8
Turkey,1994,Potatoes,229189,24219.0,15.504000000000001,593.0,9193.872000000001,242315.0,204576.0
Turkey,1995,Potatoes,237707,27328.0,14.784,593.0,8766.912,229189.0,232514.0
Turkey,1996,Potatoes,235756,30286.0,14.788,593.0,8769.284,237707.0,235182.0
Turkey,1997,Potatoes,241821,34431.0,14.095999999999998,593.0,8358.928,235756.0,236202.6
Turkey,1998,Potatoes,258890,30162.0,15.352,593.0,9103.736,241821.0,237357.6
Turkey,1999,Potatoes,272975,33089.0,15.693999999999999,593.0,9306.542,258890.0,240672.6
Turkey,2000,Potatoes,263762,33471.0,14.801999999999998,593.0,8777.586,272975.0,249429.8
Turkey,2001,Potatoes,250409,25539.0,15.862,593.0,9406.166,263762.0,254640.8
Turkey,2002,Potatoes,262966,27915.0,15.056000000000001,593.0,8928.208,250409.0,257571.4
Turkey,2004,Potatoes,268306,28831.0,14.986,593.0,8886.698,262966.0,261800.4
Turkey,2005,Potatoes,266540,40332.0,14.978,593.0,8881.954,268306.0,263683.6
Turkey,2006,Potatoes,276077,27421.0,14.868,593.0,8816.724,266540.0,262396.6
Turkey,2007,Potatoes,276422,48715.51,15.636000000000001,593.0,9272.148000000001,276077.0,264859.6
Turkey,2008,Potatoes,282947,37640.2,15.466,593.0,9171.338,276422.0,270062.2
Turkey,2009,Potatoes,305986,37651.15,15.536000000000001,593.0,9212.848,282947.0,274058.4
Turkey,2010,Potatoes,323303,38554.69,16.592000000000002,593.0,9839.056,305986.0,281594.4
Turkey,2011,Potatoes,324041,39534.43,14.52,593.0,8610.36,323303.0,292947.0
Turkey,2012,Potatoes,280384,42610.59,15.518,593.0,9202.174,324041.0,302539.8
Turkey,2013,Potatoes,315329,39440.0,16.558,593.0,9818.894,280384.0,303332.2
Turkey,1990,"Rice, paddy",49625,29918.0,14.718,593.0,8727.774,315329.0,309808.6
Turkey,1991,"Rice, paddy",49505,24343.0,14.151999999999997,593.0,8392.135999999999,49625.0,258536.4
Turkey,1992,"Rice, paddy",50026,27110.0,13.486,593.0,7997.198,49505.0,203776.8
Turkey,1993,"Rice, paddy",50176,28042.0,14.187999999999999,593.0,8413.483999999999,50026.0,148973.8
Turkey,1994,"Rice, paddy",50554,24219.0,15.504000000000001,593.0,9193.872000000001,50176.0,102932.2
Turkey,1995,"Rice, paddy",50045,27328.0,14.784,593.0,8766.912,50554.0,49977.2
Turkey,1996,"Rice, paddy",51114,30286.0,14.788,593.0,8769.284,50045.0,50061.2
Turkey,1997,"Rice, paddy",50005,34431.0,14.095999999999998,593.0,8358.928,51114.0,50383.0
Turkey,1998,"Rice, paddy",52601,30162.0,15.352,593.0,9103.736,50005.0,50378.8
Turkey,1999,"Rice, paddy",52321,33089.0,15.693999999999999,593.0,9306.542,52601.0,50863.8
Turkey,2000,"Rice, paddy",60492,33471.0,14.801999999999998,593.0,8777.586,52321.0,51217.2
Turkey,2001,"Rice, paddy",61017,25539.0,15.862,593.0,9406.166,60492.0,53306.6
Turkey,2002,"Rice, paddy",60192,27915.0,15.056000000000001,593.0,8928.208,61017.0,55287.2
Turkey,2004,"Rice, paddy",70010,28831.0,14.986,593.0,8886.698,60192.0,57324.6
Turkey,2005,"Rice, paddy",70664,40332.0,14.978,593.0,8881.954,70010.0,60806.4
Turkey,2006,"Rice, paddy",70273,27421.0,14.868,593.0,8816.724,70664.0,64475.0
Turkey,2007,"Rice, paddy",69084,48715.51,15.636000000000001,593.0,9272.148000000001,70273.0,66431.2
Turkey,2008,"Rice, paddy",75716,37640.2,15.466,593.0,9171.338,69084.0,68044.6
Turkey,2009,"Rice, paddy",77765,37651.15,15.536000000000001,593.0,9212.848,75716.0,71149.4
Turkey,2010,"Rice, paddy",86899,38554.69,16.592000000000002,593.0,9839.056,77765.0,72700.4
Turkey,2011,"Rice, paddy",90559,39534.43,14.52,593.0,8610.36,86899.0,75947.4
Turkey,2012,"Rice, paddy",73539,42610.59,15.518,593.0,9202.174,90559.0,80004.6
Turkey,2013,"Rice, paddy",81380,39440.0,16.558,593.0,9818.894,73539.0,80895.6
Turkey,2004,Sorghum,23333,28831.0,14.986,593.0,8886.698,81380.0,82028.4
Turkey,2005,Sorghum,23256,40332.0,14.978,593.0,8881.954,23333.0,71142.0
Turkey,2006,Sorghum,26023,27421.0,14.868,593.0,8816.724,23256.0,58413.4
Turkey,2007,Sorghum,32222,48715.51,15.636000000000001,593.0,9272.148000000001,26023.0,45506.2
Turkey,2008,Sorghum,30811,37640.2,15.466,593.0,9171.338,32222.0,37242.8
Turkey,2009,Sorghum,51316,37651.15,15.536000000000001,593.0,9212.848,30811.0,27129.0
Turkey,2010,Sorghum,70968,38554.69,16.592000000000002,593.0,9839.056,51316.0,32725.6
Turkey,2011,Sorghum,69231,39534.43,14.52,593.0,8610.36,70968.0,42268.0
Turkey,2012,Sorghum,76000,42610.59,15.518,593.0,9202.174,69231.0,50909.6
Turkey,2013,Sorghum,26544,39440.0,16.558,593.0,9818.894,76000.0,59665.2
Turkey,1990,Soybeans,21892,29918.0,14.718,593.0,8727.774,26544.0,58811.8
Turkey,1991,Soybeans,22222,24343.0,14.151999999999997,593.0,8392.135999999999,21892.0,52927.0
Turkey,1992,Soybeans,20652,27110.0,13.486,593.0,7997.198,22222.0,43177.8
Turkey,1993,Soybeans,23551,28042.0,14.187999999999999,593.0,8413.483999999999,20652.0,33462.0
Turkey,1994,Soybeans,24138,24219.0,15.504000000000001,593.0,9193.872000000001,23551.0,22972.2
Turkey,1995,Soybeans,24194,27328.0,14.784,593.0,8766.912,24138.0,22491.0
Turkey,1996,Soybeans,24390,30286.0,14.788,593.0,8769.284,24194.0,22951.4
Turkey,1997,Soybeans,21053,34431.0,14.095999999999998,593.0,8358.928,24390.0,23385.0
Turkey,1998,Soybeans,26087,30162.0,15.352,593.0,9103.736,21053.0,23465.2
Turkey,1999,Soybeans,27500,33089.0,15.693999999999999,593.0,9306.542,26087.0,23972.4
Turkey,2000,Soybeans,29667,33471.0,14.801999999999998,593.0,8777.586,27500.0,24644.8
Turkey,2001,Soybeans,33064,25539.0,15.862,593.0,9406.166,29667.0,25739.4
Turkey,2002,Soybeans,29412,27915.0,15.056000000000001,593.0,8928.208,33064.0,27474.2
Turkey,2004,Soybeans,35714,28831.0,14.986,593.0,8886.698,29412.0,29146.0
Turkey,2005,Soybeans,33721,40332.0,14.978,593.0,8881.954,35714.0,31071.4
Turkey,2006,Soybeans,39688,27421.0,14.868,593.0,8816.724,33721.0,32315.6
Turkey,2007,Soybeans,35350,48715.51,15.636000000000001,593.0,9272.148000000001,39688.0,34319.8
Turkey,2008,Soybeans,36490,37640.2,15.466,593.0,9171.338,35350.0,34777.0
Turkey,2009,Soybeans,36570,37651.15,15.536000000000001,593.0,9212.848,36490.0,36192.6
Turkey,2010,Soybeans,36869,38554.69,16.592000000000002,593.0,9839.056,36570.0,36363.8
Turkey,2011,Soybeans,38704,39534.43,14.52,593.0,8610.36,36869.0,36993.4
Turkey,2012,Soybeans,36394,42610.59,15.518,593.0,9202.174,38704.0,36796.6
Turkey,2013,Soybeans,41609,39440.0,16.558,593.0,9818.894,36394.0,37005.4
Turkey,1990,Wheat,21227,29918.0,14.718,593.0,8727.774,41609.0,38029.2
Turkey,1991,Wheat,21288,24343.0,14.151999999999997,593.0,8392.135999999999,21227.0,34960.6
Turkey,1992,Wheat,20405,27110.0,13.486,593.0,7997.198,21288.0,31844.4
Turkey,1993,Wheat,21642,28042.0,14.187999999999999,593.0,8413.483999999999,20405.0,28184.6
Turkey,1994,Wheat,17975,24219.0,15.504000000000001,593.0,9193.872000000001,21642.0,25234.2
Turkey,1995,Wheat,19315,27328.0,14.784,593.0,8766.912,17975.0,20507.4
Turkey,1996,Wheat,19852,30286.0,14.788,593.0,8769.284,19315.0,20125.0
Turkey,1997,Wheat,20174,34431.0,14.095999999999998,593.0,8358.928,19852.0,19837.8
Turkey,1998,Wheat,22564,30162.0,15.352,593.0,9103.736,20174.0,19791.6
Turkey,1999,Wheat,19409,33089.0,15.693999999999999,593.0,9306.542,22564.0,19976.0
Turkey,2000,Wheat,22928,33471.0,14.801999999999998,593.0,8777.586,19409.0,20262.8
Turkey,2001,Wheat,20765,25539.0,15.862,593.0,9406.166,22928.0,20985.4
Turkey,2002,Wheat,21006,27915.0,15.056000000000001,593.0,8928.208,20765.0,21168.0
Turkey,2004,Wheat,22658,28831.0,14.986,593.0,8886.698,21006.0,21334.4
Turkey,2005,Wheat,23309,40332.0,14.978,593.0,8881.954,22658.0,21353.2
Turkey,2006,Wheat,23595,27421.0,14.868,593.0,8816.724,23309.0,22133.2
Turkey,2007,Wheat,21675,48715.51,15.636000000000001,593.0,9272.148000000001,23595.0,22266.6
Turkey,2008,Wheat,23451,37640.2,15.466,593.0,9171.338,21675.0,22448.6
Turkey,2009,Wheat,25667,37651.15,15.536000000000001,593.0,9212.848,23451.0,22937.6
Turkey,2010,Wheat,24400,38554.69,16.592000000000002,593.0,9839.056,25667.0,23539.4
Turkey,2011,Wheat,27038,39534.43,14.52,593.0,8610.36,24400.0,23757.6
Turkey,2012,Wheat,26723,42610.59,15.518,593.0,9202.174,27038.0,24446.2
Turkey,2013,Wheat,28451,39440.0,16.558,593.0,9818.894,26723.0,25455.8
Uganda,1991,Cassava,83008,72.0,23.3,1180.0,27494.0,83010.0,83010.0
Uganda,1992,Cassava,80000,72.0,23.46,1180.0,27682.8,83008.0,83009.0
Uganda,1993,Cassava,85068,71.0,23.62,1180.0,27871.600000000002,80000.0,82006.0
Uganda,1994,Cassava,65000,59.0,23.6,1180.0,27848.0,85068.0,82771.5
Uganda,1995,Cassava,66988,88.0,23.72,1180.0,27989.6,65000.0,79217.2
Uganda,1996,Cassava,67015,88.0,23.49,1180.0,27718.199999999997,66988.0,76012.8
